"source","destination","touch","frequency","duration","loc_home","loc_work","loc_school","loc_kindergarden","loc_transport","loc_leisure","loc_grandparents","loc_other","loc_missing","betweenHHmembers"
20056399,2005639900001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056399,3018574901964,0,3,1,0,0,0,NA,0,1,NA,0,0,0
20056399,3018574901965,0,3,4,1,0,0,NA,0,0,NA,0,0,0
20056399,2005639900003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056399,2005639900002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056399,3018574901966,0,3,2,1,0,0,NA,0,0,NA,0,0,0
20056399,3018574901967,0,3,3,1,0,0,NA,0,0,NA,0,0,0
20056399,3018574901968,0,3,4,0,0,0,NA,0,1,NA,0,0,0
20056399,3018574901969,0,3,3,0,0,0,NA,0,1,NA,0,0,0
20056399,3018574901970,0,2,1,0,0,0,NA,0,1,NA,0,0,0
20056407,2005640700004,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056407,2005640700003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056407,2005640700001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20056407,3018574901971,0,2,1,0,0,0,NA,0,0,NA,1,0,0
20056407,3018574901972,0,2,2,1,0,0,NA,0,0,NA,0,0,0
20056407,3018574901973,1,3,3,1,0,0,NA,0,0,NA,0,0,0
20056422,2005642200002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056422,3018574901974,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901975,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901976,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901977,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901978,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901979,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901980,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901981,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901982,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901983,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,2005642200001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056422,3018574901984,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901985,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901986,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901987,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901988,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901989,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901990,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901991,0,5,1,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901992,1,4,5,0,0,0,NA,0,0,NA,1,0,0
20056422,3018574901993,1,4,5,0,0,0,NA,0,0,NA,1,0,0
20056422,3018574901994,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056422,3018574901995,NA,5,1,0,0,0,NA,0,1,NA,0,0,0
20056422,3018574901996,1,5,1,0,0,0,NA,0,0,NA,1,0,0
20056422,3018574901997,0,5,3,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901998,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574901999,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574902000,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574902001,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574902002,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056422,3018574902003,0,5,2,0,0,0,NA,1,0,NA,0,0,0
20056424,2005642400001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056424,3018574902004,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20056424,2005642400003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20056424,2005642400002,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20056424,3018574902005,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20056424,3018574902006,0,2,3,0,0,0,NA,0,0,NA,1,0,0
20056424,3018574902007,0,2,2,0,0,0,NA,0,0,NA,1,0,0
20056424,3018574902008,0,1,2,0,1,0,NA,0,0,NA,0,0,0
20056424,3018574902009,0,1,2,0,1,0,NA,0,0,NA,0,0,0
20056424,3018574902010,0,1,2,0,1,0,NA,0,0,NA,0,0,0
20056435,2005643500004,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20056435,2005643500003,1,1,NA,1,0,0,NA,0,0,NA,0,0,1
20056435,2005643500002,1,1,NA,1,0,0,NA,0,0,NA,0,0,1
20056435,2005643500001,1,1,NA,1,0,0,NA,0,0,NA,0,0,1
20056435,3018574902011,0,1,2,1,0,0,NA,0,0,NA,0,0,0
20056435,3018574902012,0,4,1,0,0,0,NA,0,1,NA,0,0,0
20056435,3018574902013,0,5,2,0,0,0,NA,0,1,NA,0,0,0
20056435,3018574902014,0,2,4,0,0,0,NA,0,1,NA,0,0,0
20056466,2005646600003,1,1,5,1,0,0,NA,1,0,NA,1,0,1
20056466,3018574902015,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902016,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902017,0,5,2,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902018,0,5,2,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902019,0,5,2,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902020,0,5,2,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902021,0,5,2,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902022,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902023,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902024,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,2005646600002,1,1,5,1,0,0,NA,1,0,NA,1,0,1
20056466,3018574902025,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902026,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902027,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902028,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902029,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902030,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902031,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902032,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902033,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902034,1,2,4,1,0,0,NA,0,0,NA,1,0,0
20056466,2005646600001,1,1,5,1,0,0,NA,1,0,NA,1,0,1
20056466,3018574902035,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902036,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902037,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902038,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902039,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056466,3018574902040,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20056616,2005661600005,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056616,3018574902041,0,3,4,1,0,0,NA,0,0,NA,0,0,0
20056616,3018574902042,1,3,4,1,0,0,NA,0,0,NA,0,0,0
20056616,3018574902043,0,3,1,0,0,0,NA,0,1,NA,0,0,0
20056616,3018574902044,0,4,1,0,0,0,NA,0,1,NA,0,0,0
20056616,3018574902045,0,3,2,0,0,0,NA,0,1,NA,0,0,0
20056616,3018574902046,1,3,3,0,0,0,NA,0,0,NA,1,0,0
20056616,3018574902047,1,3,3,0,0,0,NA,0,0,NA,1,0,0
20056616,3018574902048,1,3,3,0,0,0,NA,0,0,NA,1,0,0
20056616,3018574902049,1,3,4,0,0,0,NA,0,0,NA,1,0,0
20056616,3018574902050,0,3,4,0,0,0,NA,0,0,NA,1,0,0
20056616,2005661600004,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056616,3018574902051,0,3,3,0,0,0,NA,0,0,NA,1,0,0
20056616,3018574902052,0,3,3,0,0,0,NA,0,0,NA,1,0,0
20056616,2005661600003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056616,200566160002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056616,2005661600001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056616,3018574902053,1,3,4,0,0,0,NA,0,0,NA,1,0,0
20056616,3018574902054,1,3,4,0,0,0,NA,0,0,NA,1,0,0
20056616,3018574902055,0,3,5,1,0,0,NA,0,0,NA,0,0,0
20056616,3018574902056,0,3,5,1,0,0,NA,0,0,NA,0,0,0
20056800,3018574902057,1,3,1,0,0,0,NA,0,1,NA,0,0,0
20056800,2005680000002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056800,2005680000001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056800,3018574902058,0,4,1,0,0,0,NA,0,0,NA,1,0,0
20056800,3018574902059,1,3,1,0,0,0,NA,0,1,NA,0,0,0
20056800,3018574902060,0,3,1,0,0,0,NA,0,0,NA,1,0,0
20056800,3018574902061,0,3,1,0,0,0,NA,0,0,NA,1,0,0
20056800,3018574902062,1,3,5,1,0,0,NA,0,1,NA,0,0,0
20056800,3018574902063,1,3,5,1,0,0,NA,0,1,NA,0,0,0
20056800,3018574902064,1,2,4,1,0,0,NA,0,1,NA,0,0,0
20056800,3018574902065,1,3,5,1,0,0,NA,0,1,NA,0,0,0
20056800,2005680000003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056814,2005681400003,1,5,1,1,0,0,NA,0,0,NA,0,0,1
20056814,3018574902066,0,3,2,0,0,0,NA,0,0,NA,1,0,0
20056814,3018574902067,0,3,2,0,0,0,NA,0,1,NA,0,0,0
20056814,3018574902068,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20056814,3018574902069,0,2,2,0,0,0,NA,0,1,NA,0,0,0
20056814,3018574902070,NA,5,3,0,1,0,NA,0,0,NA,0,0,0
20056814,3018574902071,NA,5,3,0,1,0,NA,0,0,NA,0,0,0
20056814,3018574902072,0,5,2,0,1,0,NA,0,0,NA,0,0,0
20056814,3018574902073,0,5,2,0,1,0,NA,0,0,NA,0,0,0
20056814,3018574902074,0,4,3,0,1,0,NA,0,0,NA,0,0,0
20056814,3018574902075,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20056814,2005681400002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056814,3018574902076,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20056814,3018574902077,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20056814,3018574902078,1,1,5,1,0,0,NA,0,0,NA,0,0,0
20056814,2005681400004,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056814,3018574902079,1,1,5,1,0,0,NA,0,0,NA,0,0,0
20056814,3018574902080,1,1,5,1,0,0,NA,0,0,NA,0,0,0
20056814,2005681400001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056814,3018574902081,0,5,2,1,1,0,NA,0,0,NA,0,0,0
20056814,3018574902082,0,5,2,0,1,0,NA,0,0,NA,0,0,0
20056914,2005691400001,1,1,5,1,0,0,NA,0,1,NA,1,0,1
20056914,3018574902083,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20056914,3018574902084,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20056914,3018574902085,1,2,4,0,0,0,NA,0,1,NA,0,0,0
20056914,3018574902086,0,2,4,0,0,0,NA,0,1,NA,0,0,0
20056914,3018574902087,1,2,3,0,0,0,NA,0,1,NA,0,0,0
20056914,3018574902088,1,2,3,0,0,0,NA,0,1,NA,0,0,0
20056914,2005691400002,1,1,5,1,0,0,NA,1,1,NA,1,0,1
20056914,2005691400003,1,1,5,1,0,0,NA,1,1,NA,1,0,1
20056914,3018574902089,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20056914,3018574902090,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20056914,3018574902091,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20056914,3018574902092,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20056914,3018574902093,1,2,3,0,1,0,NA,0,0,NA,0,0,0
20056914,3018574902094,1,2,3,0,1,0,NA,0,0,NA,0,0,0
20056985,2005698500001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20056985,3018574902095,1,2,1,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902096,1,2,1,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902097,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902098,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902099,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902100,0,5,4,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902101,0,5,4,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902102,1,5,3,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902103,1,5,3,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902104,1,2,2,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902105,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902106,1,2,3,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902107,1,2,2,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902108,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902109,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20056985,2005698500005,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20056985,2005698500003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20056985,2005698500004,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20056985,2005698500002,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20056985,3018574902110,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902111,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902112,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902113,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902114,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902115,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20056985,3018574902116,1,2,4,0,1,0,NA,0,0,NA,0,0,0
20057015,2005701500001,1,1,5,1,0,0,NA,1,0,NA,0,0,1
20057015,3018574902117,1,3,4,1,0,0,NA,0,0,NA,0,0,0
20057015,2005701500002,1,1,5,1,0,0,NA,1,0,NA,0,0,1
20057015,2005701500003,1,1,5,1,0,0,NA,1,0,NA,0,0,1
20057015,2005701500004,1,1,5,1,0,0,NA,1,0,NA,0,0,1
20057015,3018574902118,0,2,4,0,0,0,NA,0,0,NA,1,0,0
20057015,3018574902119,0,2,4,0,0,0,NA,0,0,NA,1,0,0
20057015,3018574902120,0,4,2,0,0,0,NA,0,0,NA,1,0,0
20057015,3018574902121,0,4,2,0,0,0,NA,0,0,NA,1,0,0
20057015,3018574902122,1,3,4,1,0,0,NA,0,0,NA,0,0,0
20057062,2005706200001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20057062,3018574902123,0,4,3,0,1,0,NA,0,0,NA,0,0,0
20057062,3018574902124,0,5,2,0,1,0,NA,0,0,NA,0,0,0
20057062,3018574902125,0,4,2,0,0,0,NA,0,1,NA,0,0,0
20057062,2005706200003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20057062,3018574902126,0,2,3,1,0,0,NA,0,0,NA,0,0,0
20057062,3018574902127,1,4,2,0,1,0,NA,0,0,NA,0,0,0
20057062,3018574902128,0,3,2,1,0,0,NA,0,0,NA,0,0,0
20057062,3018574902129,0,2,2,0,0,0,NA,0,1,NA,0,0,0
20057062,3018574902130,0,3,3,0,0,0,NA,0,1,NA,0,0,0
20057062,2005706200002,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20057062,3018574902131,0,2,3,1,0,0,NA,0,0,NA,0,0,0
20057062,3018574902132,1,3,3,0,0,0,NA,0,1,NA,0,0,0
20057062,3018574902133,1,4,2,0,0,0,NA,0,1,NA,0,0,0
20057062,3018574902134,0,3,2,0,1,0,NA,0,0,NA,0,0,0
20057062,3018574902135,1,3,2,0,1,0,NA,0,0,NA,0,0,0
20057062,3018574902136,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057062,3018574902137,1,4,4,0,1,0,NA,0,0,NA,0,0,0
20057108,2005710800001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057108,3018574902138,1,1,5,0,1,0,NA,0,0,NA,0,0,0
20057108,3018574902139,0,1,5,0,1,0,NA,0,0,NA,0,0,0
20057108,3018574902140,1,1,5,0,1,0,NA,0,0,NA,0,0,0
20057108,3018574902141,1,3,3,0,0,0,NA,0,0,NA,1,0,0
20057108,3018574902142,NA,1,3,0,0,0,NA,0,0,NA,1,0,0
20057252,2005725200001,0,1,4,1,0,0,NA,0,0,NA,0,0,1
20057252,3018574902143,0,4,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902144,0,4,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902145,0,4,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902146,0,3,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902147,1,2,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902148,0,4,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902149,0,3,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902150,1,3,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902151,0,3,4,0,0,0,NA,0,0,NA,1,0,0
20057252,2005725200002,1,1,4,1,0,0,NA,0,0,NA,1,0,1
20057252,3018574902152,0,3,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902153,0,3,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902154,0,4,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902155,0,3,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902156,1,4,5,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902157,1,4,5,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902158,0,4,5,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902159,0,4,5,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902160,0,4,5,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902161,0,4,5,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902162,0,3,3,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902163,1,4,5,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902164,1,4,4,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902165,1,4,4,0,0,0,NA,0,1,NA,0,0,0
20057252,3018574902166,0,5,3,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902167,0,2,4,1,0,0,NA,0,0,NA,1,0,0
20057252,3018574902168,0,4,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902169,0,4,4,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902170,0,4,3,0,0,0,NA,0,0,NA,1,0,0
20057252,3018574902171,0,4,3,0,0,0,NA,0,0,NA,1,0,0
20057505,2005750500001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057505,3018574902172,0,4,2,0,0,0,NA,0,0,NA,1,0,0
20057505,3018574902173,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20057505,3018574902174,0,4,1,0,0,0,NA,0,0,NA,1,0,0
20057505,3018574902175,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20057505,3018574902176,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20057505,3018574902177,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20057505,2005750500004,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057505,2005750500003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057505,2005750500002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057505,3018574902178,1,2,3,0,0,0,NA,0,0,NA,1,0,0
20057505,3018574902179,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057505,3018574902180,1,2,3,0,1,0,NA,0,0,NA,0,0,0
20057505,3018574902181,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057505,3018574902182,1,3,3,0,0,0,NA,0,0,NA,1,0,0
20057516,2005751600003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057516,3018574902183,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20057516,3018574902184,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20057516,3018574902185,0,3,1,0,0,0,NA,0,1,NA,0,0,0
20057516,3018574902186,0,3,1,0,0,0,NA,0,1,NA,0,0,0
20057516,3018574902187,0,5,1,0,0,0,NA,0,0,NA,1,0,0
20057516,2005751600002,0,1,5,1,0,0,NA,0,0,NA,0,0,1
20057516,2005751600004,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057516,2005751600001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057516,3018574902188,1,1,NA,1,0,0,NA,0,0,NA,0,0,0
20057516,3018574902189,1,1,NA,1,0,0,NA,0,0,NA,0,0,0
20057516,3018574902190,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20057516,3018574902191,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20057516,3018574902192,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20057590,2005759000001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20057590,3018574902193,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902194,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902195,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902196,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902197,0,3,3,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902198,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902199,1,4,3,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902200,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902201,1,4,3,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902202,0,4,3,0,1,0,NA,0,0,NA,0,0,0
20057590,2005759000002,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20057590,2005759000003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
20057590,3018574902203,1,2,2,0,0,0,NA,0,0,NA,1,0,0
20057590,3018574902204,0,2,4,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902205,0,2,4,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902206,0,2,4,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902207,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20057590,3018574902208,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20057788,2005778800003,1,1,5,1,0,0,NA,0,0,NA,1,0,1
20057788,3018574902209,1,3,5,0,0,0,NA,0,0,NA,1,0,0
20057788,3018574902210,1,3,5,0,0,0,NA,0,0,NA,1,0,0
20057788,2005778800002,1,1,5,1,0,0,NA,0,0,NA,1,0,1
20057788,2005778800001,1,1,5,1,0,0,NA,0,0,NA,1,0,1
20057835,2005783500001,1,1,5,1,0,0,NA,0,1,NA,0,0,1
20057835,2005783500002,1,1,4,1,0,0,NA,0,1,NA,0,0,1
20057835,3018574902211,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20057835,3018574902212,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20057835,3018574902213,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20057835,3018574902214,0,3,2,0,1,0,NA,0,0,NA,0,0,0
20057835,3018574902215,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20057835,3018574902216,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20057835,3018574902217,0,2,2,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902218,1,1,3,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902219,1,1,5,0,1,0,NA,0,0,NA,0,0,0
20057839,2005783900001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057839,2005783900002,1,5,1,1,0,0,NA,0,0,NA,0,0,1
20057839,2005783900003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057839,3018574902220,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20057839,3018574902221,0,2,3,0,0,0,NA,0,1,NA,0,0,0
20057839,3018574902222,1,1,3,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902223,1,1,3,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902224,1,1,3,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902225,1,1,3,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902226,1,1,3,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902227,1,1,5,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902228,1,1,5,0,1,0,NA,0,0,NA,0,0,0
20057839,3018574902229,1,1,5,0,1,0,NA,0,0,NA,0,0,0
20057898,2005789800001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057898,3018574902230,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902231,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902232,1,3,3,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902233,0,5,1,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902234,0,4,3,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902235,0,2,1,0,0,0,NA,1,0,NA,0,0,0
20057898,3018574902236,0,2,1,0,0,0,NA,1,0,NA,0,0,0
20057898,3018574902237,0,2,1,0,0,0,NA,1,0,NA,0,0,0
20057898,3018574902238,0,1,2,1,0,0,NA,0,0,NA,1,0,0
20057898,3018574902239,1,2,4,0,0,0,NA,0,1,NA,0,0,0
20057898,3018574902240,0,1,4,1,0,0,NA,0,0,NA,1,0,0
20057898,3018574902241,1,2,4,0,0,0,NA,0,1,NA,0,0,0
20057898,3018574902242,0,2,4,0,0,0,NA,0,1,NA,0,0,0
20057898,3018574902243,0,3,4,0,0,0,NA,0,1,NA,0,0,0
20057898,3018574902244,0,2,4,0,0,0,NA,0,1,NA,0,0,0
20057898,3018574902245,1,2,4,0,0,0,NA,0,1,NA,0,0,0
20057898,3018574902246,0,2,1,0,0,0,NA,0,1,NA,0,0,0
20057898,3018574902247,0,2,2,0,0,0,NA,0,0,NA,1,0,0
20057898,3018574902248,0,2,1,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902249,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902250,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902251,1,3,1,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902252,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20057898,3018574902253,0,2,3,0,1,0,NA,0,0,NA,0,0,0
20057933,2005793300001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
20057933,3018574902254,0,3,3,0,0,0,NA,0,1,NA,0,0,0
20057933,3018574902255,0,4,1,0,0,0,NA,0,1,NA,0,0,0
20057933,3018574902256,0,3,1,0,0,0,NA,0,1,NA,0,0,0
20057933,3018574902257,0,3,3,0,0,0,NA,0,1,NA,0,0,0
20057933,3018574902258,0,5,1,0,0,0,NA,0,1,NA,0,0,0
20057933,3018574902259,1,3,3,0,0,0,NA,0,1,NA,0,0,0
20057933,3018574902260,0,3,2,0,0,0,NA,0,1,NA,0,0,0
