Id,Label,timeset,person1,person2,touch,frequency,duration,loc_home,loc_work,loc_school,loc_kindergarden,loc_transport,loc_leisure,loc_grandparents,loc_other,loc_missing,betweenhhmembers,household,weight,sourcerole,targetrole,relation,modularity_class
436,,,2005706200003,2005706200001,1,1,4,1,0,0,0,0,0,0,0,0,1,20057062,0.9,child,father,F-C,8
437,,,20056001,2005600100002,1,1,5,1,0,0,0,0,0,0,0,0,1,20056001,1,mother,child,M-C,4
438,,,2003755900001,20037559,1,1,4,1,0,0,0,0,0,0,0,0,1,20037559,0.9,father,mother,M-F,8
439,,,20057839,2005783900001,1,1,5,1,0,0,0,0,0,0,0,0,1,20057839,1,mother,father,M-F,4
440,,,2005751600002,2005751600003,0,1,4,1,0,0,0,0,0,0,0,0,1,20057516,0.4,child,child,siblings,12
441,,,175921100002,1759211,1,1,5,1,0,0,0,0,0,0,0,0,1,1759211,1,child,father,F-C,4
442,,,2005854300003,2005854300004,1,1,5,1,0,0,0,0,0,0,0,0,1,20058543,1,child,child,siblings,4
443,,,3018545600002,3018545600001,1,1,5,1,0,0,0,0,0,0,0,0,1,30185456,1,child,mother,M-C,4
444,,,2006212000001,2006212000002,1,1,5,1,0,0,0,0,0,0,0,0,1,20062120,1,father,child,F-C,4
445,,,20033783,2003378300002,1,1,5,1,0,0,0,0,0,0,0,0,1,20033783,1,father,child,F-C,4
446,,,935264200003,935264200002,1,1,5,1,0,0,0,0,0,0,0,0,1,9352642,1,child,child,siblings,4
447,,,2006341300004,2006341300002,1,1,4,1,0,0,0,0,0,0,0,0,1,20063413,0.9,child,child,siblings,8
448,,,2007374300002,2007374300004,1,1,5,1,0,0,0,0,0,0,0,0,1,20073743,1,child,child,siblings,4
449,,,2006109700004,2006109700001,1,1,4,1,0,0,0,1,0,0,0,0,1,20061097,0.9,child,mother,M-C,10
450,,,8210421,821042100001,1,1,5,1,0,0,0,0,0,0,0,0,1,8210421,1,father,mother,M-F,4
451,,,2005928200001,2005928200003,1,1,5,1,0,0,0,0,0,0,0,0,1,20059282,1,father,child,F-C,4
452,,,2003783800002,20037838,1,0,0,1,0,0,0,1,0,0,0,0,1,20037838,0,child,father,F-C,5
453,,,30185480,3018548000003,1,1,5,1,0,0,0,0,0,0,0,0,1,30185480,1,father,child,F-C,4
454,,,2003637200002,2003637200001,1,1,5,0,0,0,0,0,0,0,1,0,1,20036372,1,child,father,F-C,3
455,,,2005830500003,20058305,1,0,0,1,0,0,0,0,0,0,0,0,1,20058305,0,child,mother,M-C,5
456,,,2005750500001,2005750500003,1,1,5,1,0,0,0,0,0,0,0,0,1,20057505,1,father,child,F-C,4
457,,,2005987400001,20059874,1,1,5,0,1,0,0,0,0,0,0,0,1,20059874,1,mother,father,M-F,13
458,,,758393500003,758393500004,1,1,5,1,0,0,0,0,0,0,0,0,1,7583935,1,child,child,siblings,4
459,,,27279100003,27279100004,0,1,5,1,0,0,0,0,0,0,0,0,1,272791,0.5,child,child,siblings,12
460,,,654020900002,654020900003,1,1,5,1,0,0,0,1,0,0,0,0,1,6540209,1,child,child,siblings,1
461,,,2006023500002,2006023500001,1,1,5,1,0,0,0,0,0,0,0,0,1,20060235,1,child,mother,M-C,4
462,,,2005830500001,20058305,1,0,0,1,0,0,0,0,0,0,0,0,1,20058305,0,father,mother,M-F,5
463,,,2009140200001,20091402,1,1,5,1,0,0,0,0,0,0,0,0,1,20091402,1,mother,father,M-F,4
464,,,2008724200002,2008724200001,1,1,5,1,0,0,0,0,0,0,0,0,1,20087242,1,child,mother,M-C,4
465,,,93279200001,93279200003,1,1,5,1,0,0,0,0,0,0,0,0,1,932792,1,father,child,F-C,4
466,,,368626100002,368626100001,1,1,5,1,0,0,0,0,0,0,0,0,1,3686261,1,child,mother,M-C,4
467,,,72687100002,72687100001,1,1,5,1,0,0,0,1,0,1,0,0,1,726871,1,child,mother,M-C,0
468,,,2006341300002,2006341300004,1,1,4,1,0,0,0,0,0,0,0,0,1,20063413,0.9,child,child,siblings,8
469,,,2008695400001,20086954,1,1,4,1,0,0,0,0,0,0,0,0,1,20086954,0.9,mother,father,M-F,8
470,,,142164600002,142164600003,1,5,1,1,0,0,0,0,0,0,0,0,1,1421646,0.6,child,child,siblings,6
471,,,2006674700001,2006674700002,1,1,5,1,0,0,0,1,0,0,1,0,1,20066747,1,mother,child,M-C,1
472,,,2007374300004,20073743,1,1,5,1,0,0,0,0,0,0,0,0,1,20073743,1,child,father,F-C,4
473,,,2006202700002,2006202700003,1,1,5,0,0,0,0,0,0,0,0,1,1,20062027,1,child,child,siblings,13
474,,,13580700003,135807,0,1,5,1,0,0,0,0,0,0,0,0,1,135807,0.5,child,father,F-C,12
475,,,2003634000002,2003634000004,1,1,5,1,0,0,0,0,0,0,0,0,1,20036340,1,child,child,siblings,4
476,,,2008999000003,2008999000001,1,1,5,1,0,0,0,0,0,0,0,0,1,20089990,1,child,child,siblings,2
477,,,826955400002,8269554,1,1,5,1,0,0,0,0,0,0,0,0,1,8269554,1,child,father,F-C,2
478,,,2003346700003,20033467,1,1,5,1,0,0,0,1,0,0,1,0,1,20033467,1,child,father,F-C,1
479,,,2003742500003,2003742500001,1,1,5,1,0,0,0,0,0,0,0,0,1,20037425,1,child,father,F-C,2
480,,,2006652300002,2006652300001,0,1,2,1,0,0,0,0,0,0,0,0,1,20066523,0.2,child,child,siblings,12
481,,,2003553200003,2003553200001,0,1,5,0,0,0,1,1,0,0,0,0,1,20035532,0.5,child,father,F-C,12
482,,,27279100004,272791,1,1,5,1,0,0,0,0,0,0,0,0,1,272791,1,child,father,F-C,2
483,,,482513,48251300004,1,1,3,1,0,0,0,0,0,0,0,0,1,482513,0.8,father,child,F-C,5
484,,,2470798,247079800003,1,1,5,1,0,0,0,0,0,0,0,0,1,2470798,1,father,child,F-C,2
485,,,3018574900001,3018574900003,1,1,5,1,0,0,0,1,1,0,0,0,1,30185749,1,father,child,F-C,0
486,,,2006786400001,2006786400003,1,1,5,1,0,0,0,0,1,0,1,0,1,20067864,1,mother,child,M-C,3
487,,,2006786400001,20067864,1,1,5,1,0,0,0,0,1,0,1,0,1,20067864,1,mother,father,M-F,3
488,,,48750900001,487509,1,1,5,1,0,0,0,0,0,0,0,0,1,487509,1,mother,father,M-F,2
489,,,21552900001,21552900004,1,1,5,1,0,0,0,0,0,0,0,0,1,215529,1,father,child,F-C,2
490,,,2006241200001,20062412,1,1,5,1,0,0,0,0,0,0,0,0,1,20062412,1,father,mother,M-F,2
491,,,2005640700003,20056407,1,1,5,1,0,0,0,0,0,0,0,0,1,20056407,1,child,father,F-C,2
492,,,20033390,2003339000001,1,1,5,1,0,0,0,0,0,0,0,0,1,20033390,1,father,mother,M-F,2
493,,,2006046500002,20060465,1,1,5,1,0,0,0,0,0,0,0,0,1,20060465,1,child,father,F-C,2
494,,,2005607300003,2005607300004,1,1,5,1,0,0,0,0,0,0,0,0,1,20056073,1,child,child,siblings,2
495,,,21362500001,21362500003,1,1,0,1,0,0,0,0,0,0,0,0,1,213625,0,father,child,F-C,5
496,,,2003526600002,2003526600001,1,5,1,1,0,0,0,0,0,0,0,0,1,20035266,0.6,child,mother,M-C,6
497,,,2003346300001,2003346300004,1,1,3,1,0,0,0,0,0,0,0,0,1,20033463,0.8,mother,child,M-C,5
498,,,272791,27279100004,1,1,5,1,0,0,0,0,1,0,0,0,1,272791,1,father,child,F-C,7
499,,,2003743400002,20037434,1,1,4,1,0,0,0,0,0,0,0,0,1,20037434,0.9,child,father,F-C,10
